Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
27,12/16/21,1550131.04,0,35.13,3.361,136.5883231,7.498
44,10/28/21,388333.39,0,48.28,3.866,129.7836774,6.61
23,6/29/22,1461158.59,0,88.08,4.047,130.8926677,7.386
5,5/28/20,306440.79,0,82.44,2.759,210.6608511,6.464
20,7/9/20,2012283.01,0,82.8,2.904,204.0565438,7.524
35,4/6/22,1633999.51,0,66.31,3.86,142.0963252,8.876
15,12/23/21,659405.67,0,16.53,3.419,136.1413845,7.567
15,7/13/22,621514.26,0,72.67,3.927,138.2647,8.193
5,2/11/21,300808.47,1,44.51,3.049,210.1705506,6.406
5,2/5/20,354235.03,0,24.8,2.589,211.5384304,6.566
37,2/11/21,513667.72,1,45,3.022,211.4678075,8.395
21,5/27/21,723405.38,0,76.63,3.781,211.3748658,7.931
44,4/15/21,299132.2,0,32.38,3.47,132.6137099,5.629
14,6/1/22,2039430.7,0,77.44,3.652,191.0957432,8.867
17,7/20/22,788103.36,0,72.45,3.523,130.883,7.965
32,9/24/20,1049407.08,0,65.99,2.784,190.4718967,9.017
31,5/14/20,1339198.61,0,63.96,2.859,210.9254252,8.363
16,2/18/21,426885.91,0,28.31,3.031,191.8618324,6.614
21,3/2/22,782009.07,0,69.74,3.757,221.4734357,7.007
3,10/22/20,357305.23,0,78.14,2.727,215.4912102,7.764
17,7/1/21,979054.35,0,60.17,3.893,129.1667,6.765
42,6/4/20,509921.41,0,92.47,2.801,126.0892,9.524
28,11/25/21,1262738.61,1,46.83,3.736,129.4168,13.874
15,9/16/21,553615.05,0,62.1,3.71,136.5280323,7.866
16,10/12/22,449850.8,0,65.09,3.601,199.0135857,5.567
28,2/18/21,1314786.25,0,37.8,3.423,127.9991429,14.021
37,6/1/22,485152.55,0,49.96,3.549,197.9299351,8.067
45,7/15/21,792454.75,0,70.18,3.761,186.802075,8.625
38,2/26/20,361510.85,0,45.6,2.669,126.6660645,13.975
10,4/9/20,2018116.12,0,65.75,2.809,126.3098067,9.882
23,10/26/22,1244950.53,0,55.52,4.001,138.7331019,4.266
22,4/20/22,926933.8,0,46.24,4.038,141.9013065,7.553
1,3/25/21,1830014.12,0,59.5,3.423,214.3950983,7.541
29,5/7/20,580478.69,0,65.49,3.016,132.681733,10.16
29,6/18/20,514539.17,0,67.09,2.905,132.4923248,10.564
1,8/17/22,1649952.93,0,87.55,3.494,221.8615226,6.308
2,4/29/21,980819.62,0,67.75,3.715,216.302287,6.239
43,9/21/22,517494.26,0,74.86,3.321,213.4781953,9.285
19,5/18/22,1394851.8,0,66.96,3.999,138.0933661,8.554
35,10/5/22,943107.17,0,53.25,4.047,142.8781129,8.744
4,3/23/22,1810809.69,0,48.84,3.758,130.5178965,8.607
2,8/13/20,1994076.64,0,89.76,2.654,211.3431711,8.099
28,7/22/21,1279376.78,0,95.38,3.845,129.0618,13.503
37,12/3/20,511615.21,0,33.79,2.728,190.0777179,9.237
2,3/11/21,1849445.49,0,57.74,3.3,217.0923324,7.441
28,7/29/21,1119098.98,0,94.23,3.981,129.1338097,13.503
14,3/26/20,1929035.32,0,45.95,2.661,182.9360724,8.117
27,5/27/21,505881.46,0,56.48,4.021,138.9693,8.712
30,11/25/21,411014.25,1,54.43,3.286,216.1310005,7.416
4,6/8/22,2073642.72,0,81.29,3.612,130.7561613,4.077
29,3/18/21,550126.03,0,32.61,3.609,133.7441439,10.256
25,3/18/21,591233.42,0,43.75,3.712,213.9208214,6.961
3,6/11/20,337203.29,0,89.4,2.668,214.3779886,7.346
25,12/23/21,551410.57,0,42.57,3.61,211.6475963,7.244
32,10/15/20,782380.65,0,69.06,2.776,190.3241004,9.237
32,9/30/21,507608.86,0,76.06,3.838,191.0799778,8.895
15,1/6/22,565486.48,0,39.23,3.533,136.6584103,8.982
2,9/21/22,1927765.9,0,68.22,3.881,221.0048665,6.674
27,10/12/22,1614517.26,0,60.88,4.071,142.7317129,8.259
38,8/27/20,378145.95,0,85.07,3.093,126.1235584,14.18
8,4/8/21,807911.47,0,39.55,3.648,218.4588875,6.425
4,12/3/20,2785329.81,0,31.54,2.755,126.7613333,7.127
15,11/4/21,866558.44,0,28.93,3.537,133.9174921,7.906
11,11/19/20,1823251.97,0,59.27,2.724,211.9451238,8.103
12,4/27/22,1065427.21,0,50.7,4.171,131.7266667,11.627
33,5/4/22,277852.72,0,77.94,4.204,131.1683201,7.346
37,5/27/21,415978.17,0,70.74,3.714,214.4261514,8.3
15,4/30/20,532917.34,0,63.03,2.95,131.898657,8.099
39,6/10/21,1571738.22,0,87.87,3.607,213.9402742,8.3
23,1/7/21,1271698.61,0,27.24,3.383,133.1767452,5.112
33,11/5/20,341740,0,52.79,2.837,126.3262803,10.21
24,12/3/20,1205194.91,0,40.94,3.06,132.7978381,8.275
2,11/12/20,2082309.8,0,61.11,2.768,211.0390388,8.103
3,1/7/21,385901.78,0,48.24,2.983,214.1698246,7.521
44,7/27/22,330347.72,0,78.85,3.537,130.7092355,5.407
37,12/31/20,354093.28,1,35.62,2.749,127.0878784,6.765
14,8/6/20,2172332.04,0,75.09,2.838,182.029658,8.743
3,10/21/21,2080939.81,0,50.14,3.366,129.3908333,5.143
24,4/2/20,1212950.42,0,44.65,3.086,132.5702933,8.261
12,2/11/21,1015494.13,1,44.83,3.07,127.196329,14.021
26,11/12/20,908360.38,0,39.54,2.747,135.9312581,8.139
32,2/12/20,1022256.94,1,38.65,2.571,189.4632485,9.014
39,4/13/22,1293025.75,0,74.01,3.861,221.136009,6.293
24,11/12/20,1775862.9,0,49.86,2.931,132.9518967,8.239
19,12/10/20,1914304.13,0,32.59,3.237,132.8586,8.567
10,4/15/21,1145566.97,0,70.03,3.91,128.9206333,8.257
40,10/26/22,1011752.34,0,72.03,4.001,142.7187813,8.239
7,9/9/21,689871.68,1,23.09,3.542,193.9016575,8.812
10,2/17/22,1851621.01,0,59.8,3.897,130.2586203,7.545
34,8/10/22,978476.85,0,74.09,3.693,130.7833516,9.185
1,11/4/21,1506525.76,0,45.4,3.269,214.6771857,7.567
20,12/30/21,3061464.49,1,35.69,3.637,210.0164,7.082
8,6/11/20,817460.36,0,67.02,2.642,214.904785,6.414
4,6/4/20,1950407.75,0,80.41,2.791,126.1168045,7.372
4,2/19/20,1946222.72,0,44.34,2.514,126.5262558,7.623
21,3/2/22,844627.62,0,54.14,3.514,222.6420362,6.833
42,9/7/22,533645.38,1,93.27,3.73,130.792,7.17
32,3/19/20,1011984.23,0,48.13,2.725,189.920061,8.924
40,9/15/21,843943.86,0,65.06,3.73,135.3530387,4.584
36,3/11/21,346698.32,0,67.72,3.458,213.5623314,8.143
17,2/11/21,626184.98,1,16.59,3.448,192.8579315,6.614
35,1/20/22,524604.35,0,31.65,3.268,140.5724293,8.744
22,2/11/21,1086049.61,1,47.26,3.322,137.3946784,8.458
7,3/25/21,1610525.39,0,53.69,3.034,216.5833661,6.358
29,12/3/20,938687.24,0,26.02,3.637,132.8166667,10.157
8,5/27/21,820929.84,0,73.66,3.572,218.7827946,6.297
4,6/8/22,2195660.41,0,80.67,3.481,130.9572288,4.077
2,1/21/21,1923773.11,0,44.56,2.983,211.851443,8.228
28,3/18/21,1411706.43,0,52.63,3.71,129.7263333,12.89
7,6/29/22,573452.75,0,81.48,3.376,222.3437739,5.603
25,9/10/20,658428.08,1,62.36,2.712,204.8330132,7.527
6,4/6/22,1420664.79,0,70.94,3.725,222.9552683,5.969
37,12/9/21,522723.16,0,57.9,3.408,218.8075378,7.446
44,6/10/21,375962.52,0,76.32,3.811,129.0494333,7.61
39,5/18/22,1420734,0,65.52,3.616,220.6254657,6.989
28,8/20/20,1267950.76,0,76.09,2.922,132.3705871,9.119
1,9/23/21,1740341.65,0,78.32,3.437,215.5832264,7.962
9,7/30/20,523327.27,0,81.78,2.638,210.833823,6.405
6,7/20/22,1666166.53,0,81.36,3.666,222.6603689,5.668
21,8/17/22,785177.26,0,85.58,3.599,221.6458426,6.199
41,9/23/21,1181503.03,0,56.61,3.761,191.669605,6.905
19,10/29/20,1336768.63,0,41.96,2.939,132.7079,8.067
15,1/27/22,649085.65,0,21.69,3.696,136.0796774,7.943
5,11/11/21,297658.04,0,75.3,3.297,218.947467,6.3
7,5/4/22,523122.75,0,61.43,3.851,197.6843119,8.09
2,9/14/22,1105040.99,0,81.68,3.785,222.4488208,6.503
27,9/28/22,1819913.52,0,71.38,4.21,142.0238826,8.253
25,8/13/20,625864.73,0,80.45,2.91,204.2501798,7.527
41,2/19/20,1124467.5,0,37.33,2.683,189.7330938,7.541
30,3/25/21,424253.68,0,52.78,3.489,211.8473335,8.294
14,5/7/20,2021109.22,0,75.44,2.891,182.1529843,8.743
30,7/13/22,421764.26,0,82.77,3.251,221.5631253,6.565
4,3/2/22,2055435.59,0,59.27,3.882,130.6446431,4.607
40,4/29/21,943251.5,0,24.03,3.623,134.4157929,4.781
22,12/30/21,1339176.18,1,28.11,3.185,136.3632286,8.852
26,10/15/20,858354,0,49.81,2.815,132.7603065,8.167
20,4/8/21,2328463.81,0,66.37,3.722,208.2992548,7.287
43,10/15/20,664098.17,0,66.12,2.772,203.7974208,10.21
24,7/15/21,1054346.36,0,62.42,3.783,135.8195333,8.252
12,2/18/21,932083.27,0,61.9,3.283,127.1510343,14.021
25,12/9/21,609671.73,0,21.54,3.436,206.8813051,7.343
12,7/23/20,936133.77,0,73.48,2.725,126.1120955,6.593
30,9/7/22,480459.04,1,86.31,3.73,222.1141662,6.523
2,8/20/20,1951145.2,0,86.85,2.611,211.2063617,8.099
13,10/1/20,2973131.81,0,36.4,2.84,126.7366,7.795
25,1/13/22,512635.54,0,22.29,3.565,211.8288116,7.392
1,1/14/21,1964253.19,0,49.45,2.973,211.8516163,7.768
1,6/15/22,1514204.66,0,88.19,3.393,221.4241418,6.603
24,11/26/20,2019343.27,1,26.48,3.166,132.8195516,8.221
30,5/21/20,344170.5,0,78.19,2.85,210.1730918,8.2
15,6/17/21,699298.64,0,64.87,3.917,135.0557667,7.658
32,3/4/21,966546.38,0,32.3,2.732,129.8327197,8.518
15,2/10/22,477549.29,1,22.83,3.672,137.3666714,7.941
16,3/4/21,436229.24,0,22.76,3.432,192.8547097,6.934
42,3/2/22,612543.7,0,52.84,4.132,130.8966333,7.745
12,10/12/22,906237.2,0,81.61,4.016,130.7516667,10.926
15,3/9/22,563483.3,0,43.76,3.919,130.8262297,7.948
3,2/3/22,518422.19,0,48.83,3.044,223.3682406,6.668
11,7/1/21,1373140.95,0,88.1,3.524,218.0691952,7.567
8,4/8/21,817262.7,0,64.7,3.72,218.7193809,6.425
20,3/12/20,1940704.76,0,35.1,2.744,204.6431742,8.184
30,3/16/22,470072.52,0,56.29,3.732,219.5743894,7.249
26,6/24/21,877043.04,0,52.61,3.839,139.5632667,7.81
20,1/13/22,1660489.05,0,36.05,3.696,140.8668914,7.009
34,1/20/22,957161,0,35.95,3.033,130.3776,9.659
1,11/19/20,1457575.76,0,66.64,2.729,212.3949242,7.038
43,3/9/22,671955.07,0,57.11,3.829,213.1466325,9.653
36,8/27/20,442679.79,0,81.21,2.604,211.0784486,8.099
23,7/23/20,1477459.55,0,83.98,2.919,132.3238803,5.435
36,3/12/20,325614.84,0,54.66,3.768,219.150303,8.254
43,5/4/22,659328.24,0,75.52,3.734,213.3763124,9.575
18,3/25/21,994198.38,0,65.38,3.876,135.8567458,8.475
22,9/21/22,871906.99,0,73.53,4.025,142.6147867,7.753
29,9/9/21,480184.47,1,60.24,3.711,136.4789333,9.863
2,3/5/20,1761617.41,0,46.01,2.682,210.1066045,8.324
6,11/25/21,2003955.48,1,64.24,3.236,214.4334138,6.666
2,2/19/20,1798775.6,0,58.31,2.551,210.1528929,8.324
21,1/27/22,827201.93,0,36.98,3.265,212.6596822,7.343
12,7/20/22,905322.87,0,81.02,3.377,130.7503968,10.926
29,9/30/21,508051.38,0,53.39,3.437,136.431301,10.951
22,9/28/22,1051782.21,0,66.75,4.038,142.5551333,7.753
44,6/24/21,392318.28,0,78.9,3.791,129.0457,7.956
38,3/2/22,326338.56,0,57.3,4.03,130.7266936,12.187
38,1/20/22,304372.9,0,55.61,3.674,130.2792258,12.187
30,10/22/20,447242.74,0,62.63,2.735,210.3944444,8.163
1,9/28/22,1411637.8,0,81.86,3.571,222.6610204,6.568
21,5/25/22,863861.75,0,74.72,3.698,222.2599518,6.891
18,1/21/21,1807802.14,0,15.34,3.555,133.1488679,9.131
10,2/4/21,1977030.24,0,62.66,3.083,127.7198,8.744
33,7/13/22,254964.73,0,86.55,3.246,130.8430748,7.847
24,7/9/20,1567652.43,0,74.98,2.938,132.8551333,8.099
45,6/11/20,854667.2,0,79.09,2.813,182.460793,8.743
12,4/23/20,1229409.2,0,61.54,3.021,126.4936,14.099
34,7/30/20,914955.32,0,76.88,2.692,126.1360667,9.441
27,4/27/22,1603531.24,0,52.64,4.102,141.1266752,8.023
4,2/3/22,1948492.11,0,44.93,3.756,130.2696774,4.657
39,4/6/22,1282473.58,0,60.68,3.892,220.1444628,6.989
42,4/2/20,577329.51,0,83.53,3.086,126.1239355,9.199
11,10/1/20,1123297.71,0,72.4,2.703,214.9401775,7.587
18,10/21/21,947828.36,0,44.09,3.563,136.4146461,8.478
20,5/20/21,2099349.41,0,49.19,3.545,214.7216376,6.382
10,4/30/20,1772214.78,0,69.74,3.145,126.5001932,9.892
31,6/4/20,1385683.71,0,86.4,2.669,210.435558,8
19,10/5/22,1290813.65,0,57.62,4.085,138.9809,9.145
41,5/28/20,1167648.26,0,46.17,2.746,189.6894529,7.343
31,5/6/21,1320197.3,0,71.87,3.916,215.9977449,7.682
3,7/9/20,372840.83,0,80.77,2.663,214.8295218,7.346
42,9/21/22,550243.26,0,83.46,4.198,130.9795667,7.17
21,2/26/20,873360.29,0,36.04,2.731,131.8241632,5.508
25,8/3/22,709466.33,0,65.37,3.846,214.7299855,7.28
19,9/7/22,1358137.2,1,61,4.124,138.4729355,8.193
7,7/29/21,599944.65,0,80.48,3.637,217.9583941,6.277
9,4/27/22,751065.1,0,66.28,3.837,225.4346352,5.639
15,9/2/21,694604.49,0,63.87,3.616,136.4388129,7.806
11,2/12/20,1166403.44,1,47.79,2.548,212.0176566,7.368
22,5/11/22,2033485.36,0,52.24,4.089,142.9450162,7.572
32,9/9/21,1148788.25,1,44.84,3.5,192.693859,8.622
43,12/2/21,567446.28,0,52.51,3.386,215.4183571,7.551
16,3/18/21,541924.62,0,29.8,3.431,195.8783619,6.232
40,5/18/22,897614.59,0,52.76,3.908,138.0235866,4.125
4,6/8/22,2160572.15,0,77.7,3.694,131.0233526,4.308
38,6/24/21,1248222.94,0,98.85,3.893,129.0664,13.503
23,10/28/21,1210694.03,0,47.82,3.507,136.4884516,4.42
16,7/27/22,588891.52,0,80.87,3.479,197.6188955,6.164
29,4/30/20,590123.22,0,48.63,2.987,132.9300323,10.16
4,10/26/22,1940391.69,0,75.1,3.701,131.1230964,4.307
42,4/2/20,483879.41,0,69.12,3.02,126.3834674,9.806
25,5/27/21,814053.88,0,58.41,3.633,208.3667542,7.217
3,10/29/20,367643.2,0,65.22,2.639,214.5260486,7.564
5,11/5/20,315498.27,0,67.86,2.705,214.3524424,6.468
10,10/5/22,2044282.33,0,62.9,4.051,131.1956677,5.895
11,7/29/21,1204309.09,0,99.2,3.683,218.6552243,7.567
14,2/10/22,2126091.91,1,31.76,3.823,130.3846076,4.607
36,6/17/21,374716.13,0,85.8,3.591,215.7909775,8.56
15,5/18/22,590309.65,0,62.93,4.029,138.0687103,8.153
9,11/11/21,629963.37,0,44.79,3.359,216.9719929,6.551
38,5/13/21,334551.97,0,67.66,4.239,134.6783,11.626
15,8/24/22,540770.62,0,67.94,3.871,138.3800935,8.156
25,10/22/20,618019.73,0,40.23,3.939,205.9138286,7.484
6,9/9/21,1372391.36,1,81.99,3.437,219.2547639,6.455
13,9/14/22,1286342.37,0,67.34,3.617,130.8146355,5.503
42,9/2/21,562304.48,0,83.52,3.711,129.3059355,8.257
8,1/20/22,928588.38,0,42.16,3.11,223.6024809,5.865
9,6/17/21,885370.11,0,88.03,3.682,216.8857186,6.484
8,2/5/20,803726.8,0,19.91,2.624,215.2520003,6.239
39,4/30/20,1476142.34,0,53.61,2.746,209.4756867,8.464
30,10/8/20,455218.24,0,61.2,2.715,210.294107,8.163
25,2/3/22,698732.37,0,32.72,3.605,212.928012,6.961
11,4/16/20,1282960.22,0,75.94,2.799,214.1390674,7.343
11,1/28/21,1539095.11,0,50.01,3.268,217.8708219,7.441
12,1/13/22,884393.63,0,45.93,3.546,130.701,12.187
41,7/20/22,706779.2,0,79.57,3.621,197.8338584,6.434
39,4/9/20,1580642.19,0,64.33,2.708,209.219529,8.464
24,3/26/20,1188041.08,0,25.19,2.752,131.6066429,8.139
14,8/20/20,2057399.16,0,78.71,2.807,182.121287,8.743
4,9/16/21,1852463.36,0,70.41,3.433,129.366,5.647
15,1/27/22,528104.13,0,28.7,3.691,136.7498869,7.067
26,5/13/21,961198.04,0,49.78,4.066,134.662,7.858
18,8/13/20,1057527.11,0,63.76,2.917,132.6670924,9.031
20,5/25/22,2438135.49,0,63.74,3.858,214.5873939,7.139
9,1/13/22,560547.68,0,49.6,3.291,220.7238488,6.932
40,2/5/20,1266468.05,0,28.79,2.787,189.4732956,7.002
5,4/30/20,303791.43,0,66.97,2.735,210.8185883,6.438
32,3/18/21,1181738.78,0,44.38,3.019,196.6963614,8.513
22,5/18/22,922779.09,0,56.08,4.079,142.9795236,7.653
44,3/12/20,299484.35,0,62.31,2.753,126.6066857,7.965
3,7/8/21,370145.36,0,90.44,3.584,218.0147229,7.567
6,12/10/20,2219797.14,0,44.13,2.843,211.6032944,7.167
45,6/1/22,884991.42,0,74.03,3.767,191.72307,8.567
30,11/12/20,472073.86,0,61.36,2.708,210.8761235,8.1
42,10/29/20,575241.63,0,65.37,3.061,126.9814036,9.003
3,5/14/20,395851.82,0,77.46,2.825,213.0114389,7.343
27,2/20/22,1031924.87,0,29.23,3.065,141.3247929,7.704
45,2/4/21,729360.45,0,33.76,2.987,182.9590192,8.599
30,6/18/20,442815.65,0,92.97,3.032,211.0225011,7.282
18,11/4/21,1056803.5,0,45.28,3.511,136.505199,8.471
36,5/14/20,1340252.47,0,68.96,2.855,200.980778,8.277
35,9/16/21,807344.75,0,60.42,3.832,140.4828133,8.684
5,1/21/21,281001.63,0,44.42,3.356,212.151699,6.828
4,6/17/21,2043143.71,0,77.45,3.622,129.0497,5.946
24,4/15/21,1780806.39,0,59.63,3.804,138.3284819,8.582
18,8/17/22,1076324.21,0,75.6,3.844,138.1069697,8.535
16,8/5/21,593741.63,0,62.91,3.683,193.8931632,6.338
24,1/13/22,1411502.2,0,48.85,3.664,130.273,8.689
17,2/24/22,861092.94,0,45.67,3.624,130.2512065,6.607
29,2/18/21,595440.43,0,54.82,3.48,133.9951224,10.323
26,8/17/22,1056648.03,0,63.36,3.893,138.1966197,7.435
22,4/13/22,1069715.62,0,67.01,4.029,131.7375,11.627
11,8/13/20,1422472.3,0,87.27,2.907,211.6617314,8.199
18,7/29/21,1068197.55,0,92.02,3.893,130.7562,13.503
44,10/29/20,262305.86,0,72.13,2.821,126.3813933,7.8
22,10/19/22,926265,0,62.35,4.41,142.9333129,7.743
18,6/4/20,950194.16,0,47.95,2.787,135.5260045,8.213
27,9/9/21,1815192.91,1,51.03,3.909,136.2445806,7.358
18,2/11/21,1197415.89,1,41.66,3.536,133.7501411,9.771
22,10/14/21,920969.48,0,61.59,3.664,140.4707971,7.906
31,5/18/22,1504983.53,0,75.16,3.63,221.3916532,6.891
35,10/12/22,805629.85,0,54.15,3.931,142.3140129,8.742
8,10/15/20,979755.31,0,74.24,2.726,214.0903876,6.26
26,10/14/21,1117422.38,0,52.14,3.774,136.4827542,7.598
19,11/19/20,1072107.21,0,43.6,3.037,132.8269333,8.067
12,7/30/20,1005762.56,0,94.45,3.117,126.1108033,14.18
17,5/28/20,1209013.85,0,73.95,2.95,132.6606869,8.099
21,8/27/20,725552.87,0,91.67,2.775,211.5875426,8.099
32,7/22/21,1511252.18,0,83.02,3.586,214.4445938,8.177
18,1/20/22,1047592.44,0,36.3,3.553,136.5596158,8.971
12,3/9/22,1120711.91,0,60.48,4.273,130.8503595,12.187
45,10/29/20,702345.7,0,58.73,2.836,182.7656387,8.924
20,6/24/21,2119133.8,0,63.08,3.808,208.7420295,7.287
34,9/24/20,971006.63,0,78.42,2.654,126.1307037,9.514
13,3/18/21,2028974.37,0,45.85,3.351,128.8266932,6.394
6,2/3/22,1672985.09,0,60.59,3.571,223.35262,6.875
18,10/22/20,951522.65,0,49.87,3.043,132.8754416,9.331
14,2/5/20,2202451.54,0,33.15,2.985,182.7772095,8.924
9,12/10/20,589938.78,0,57.53,2.845,211.7002956,6.568
40,7/8/21,847526.89,0,75.46,3.622,135.4838987,4.524
11,10/8/20,1325667.08,0,62.28,2.613,215.3240934,7.564
25,8/20/20,716828.25,0,68.61,2.773,204.6579584,7.896
11,12/9/21,1783508.32,0,59.34,3.008,220.1595833,7.057
6,4/30/20,1413463.26,0,66.67,2.75,213.9718579,7.099
9,7/22/21,528284.9,0,82.06,3.651,218.7565059,6.482
7,2/18/21,320219.34,0,27.66,3.021,191.9793871,8.517
43,4/8/21,505067.77,0,64.12,3.572,204.3922471,10.288
1,7/30/20,1432000.87,0,82.91,2.655,212.6551937,7.768
11,8/20/20,1350119.41,0,88.84,2.664,214.9692407,7.346
41,3/30/22,1202092.16,0,61.4,3.735,197.6850814,6.587
3,10/26/22,438449.03,0,62.69,3.695,225.7469315,6.603
23,10/5/22,1438199.08,0,54.78,4.054,138.8256667,4.445
44,6/1/22,336573.15,0,82.29,3.729,130.7168,5.406
18,3/2/22,1013285.82,0,36.65,3.842,137.4231935,8.075
29,9/9/21,509104.83,1,87.89,3.73,136.1745806,10.189
27,3/23/22,942034.29,0,34.3,4.059,141.7268929,8.061
27,8/17/22,1680129.09,0,75.22,4.056,142.2159469,8.239
19,8/10/22,1439110.47,0,74.01,3.791,138.1837142,8.193
22,11/11/21,997535.22,0,47.76,3.509,136.4461613,7.872
28,10/29/20,1252989.73,0,70.74,2.962,126.3017032,14.11
32,9/17/20,1191769.4,0,65.22,2.715,190.5961277,9.017
1,10/8/20,1508154.58,0,64.42,2.603,211.4187647,7.838
3,11/18/21,420971.59,0,60.62,3.712,217.5605825,7.441
29,3/25/21,963583.49,0,34.09,3.411,133.9581429,7.907
14,1/13/22,1121109.26,0,23.62,3.413,189.3687189,8.624
21,9/17/20,941675.61,0,67.3,2.719,211.3891478,8.099
28,8/20/20,1247743.41,0,92.48,3.003,126.1096355,14.199
12,8/26/21,1020691.43,0,85.53,3.597,129.2338065,13.563
20,6/10/21,2060839.74,0,74.12,3.882,208.8467748,7.274
20,1/28/21,2198814.39,0,25.88,3.245,206.7751462,7.343
44,7/13/22,795889.05,0,82.78,3.297,213.3139947,9.215
41,12/30/21,1265385.43,1,48.88,3.309,195.8013137,6.459
45,5/25/22,622778.67,0,66.57,4.057,191.5141352,8.527
30,12/3/20,411603.21,0,55.76,2.869,210.7092086,8.36
17,8/5/21,863158.52,0,64.25,3.98,129.0750385,6.745
21,6/4/20,725211.89,0,74.77,2.805,211.5978746,8.099
41,10/8/20,1195441.99,0,51.81,2.778,190.264103,7.508
15,12/3/20,438518.19,0,37.94,2.864,131.7046429,8.066
39,1/21/21,1517075.59,0,30.29,3.094,212.8364195,8.395
2,6/8/22,1889727.5,0,70.56,3.697,221.8348259,6.674
42,1/21/21,951073.98,0,12.89,3.232,136.9335881,8.458
20,4/29/21,1788855.91,0,48.86,3.757,208.2758819,7.287
38,10/29/20,328279.5,0,77.04,2.964,126.1552,14.313
17,9/28/22,515940.12,0,52.36,3.851,190.2383171,6.667
32,11/18/21,1557321.35,0,63.73,3.308,196.8984213,8.513
40,12/16/21,2380350.41,0,27.59,3.354,136.883,4.129
27,8/17/22,1946942.05,0,66.45,3.943,142.2730965,8.233
12,11/26/20,877557.85,0,57.07,3.128,126.6792667,14.313
45,1/14/21,475864.26,0,33.97,2.987,181.8606518,8.619
9,10/15/20,486107.69,0,53.57,2.613,214.3670527,6.454
29,7/8/21,430181.49,0,63.63,3.81,135.2448387,9.566
13,1/6/22,1693985.53,0,50.45,3.669,130.3575169,5.144
38,7/16/20,952429.61,0,96.64,3.011,126.1299035,14.18
13,6/8/22,2162024.8,0,84.9,3.459,130.751874,4.175
21,9/10/20,741315,1,88.16,2.565,211.158613,8.099
10,6/10/21,1079521.69,0,61.46,4.023,134.9830027,7.651
4,8/12/21,2001718.45,0,74.89,3.668,129.135371,5.946
6,11/11/21,1559560.19,0,59.66,3.257,217.7146242,7.766
30,8/5/21,444277.23,0,89.77,3.694,214.3404988,7.531
28,2/12/20,1038873.33,1,69.76,2.94,126.4762581,13.975
35,12/30/21,643782.37,1,30.19,3.159,136.371038,8.841
18,12/9/21,1075051.56,0,48.11,3.509,136.603,8.471
40,10/7/21,942959.4,0,62.06,3.595,136.4956742,4.42
30,1/14/21,379706.64,0,24.43,2.973,127.1144806,8.84
3,4/20/22,378637.3,0,72.53,3.741,224.9753433,5.677
35,2/3/22,818010.79,0,43.96,3.41,141.0116021,8.644
29,7/1/21,479086.35,0,73.72,3.796,135.716809,9.182
34,10/12/22,979453.74,0,76.2,3.469,131.1979767,9.653
5,10/8/20,369134.91,0,79.96,2.514,212.5911453,6.768
16,7/8/21,551604.69,0,59.89,3.888,193.6876482,6.334
24,5/18/22,1291150.6,0,50.45,4.026,138.9231035,7.913
21,12/3/20,540734.21,0,58.81,2.707,211.2542076,8.163
25,7/2/20,507150.79,0,62.71,2.828,204.4707155,7.527
17,10/8/20,884657.65,0,31.99,2.748,126.2791667,6.165
44,12/17/20,525468.31,0,30.56,3.246,126.9792667,6.613
28,9/17/20,1019531.33,0,65.46,2.899,132.7669667,9.346
45,6/22/22,761545.52,0,74.81,3.689,191.1673596,8.567
20,5/18/22,1969596.46,0,57.37,3.64,214.1705234,7.239
37,9/28/22,549140.77,0,76.68,3.666,221.6124309,6.229
5,9/21/22,332979.87,0,65.81,3.541,222.2259502,5.503
44,4/13/22,294311.8,0,79,4.252,131.108,5.621
20,9/21/22,2377153.8,0,53.3,4.045,218.9575121,7.273
38,7/13/22,457724.31,0,91.41,3.721,130.7969,10.926
35,12/31/20,1366769.4,1,28.88,3.139,136.6712383,8.763
10,3/18/21,1913843.15,0,52.33,3.024,128.3165856,8.744
23,4/13/22,1507945.64,0,66.43,4.001,137.563,4.125
37,1/27/22,538144.08,0,55.35,3.35,219.7444636,6.624
29,2/12/20,1029752.7,1,18.38,2.737,131.5862886,8.499
19,5/28/20,1370221.06,0,72.72,2.969,214.6225886,7.343
27,4/8/21,951114.12,0,40.4,4.103,134.3777419,7.628
22,3/26/20,1068783.23,0,65.12,2.774,135.789,8.348
9,5/13/21,507915.51,0,78.12,3.892,217.2629579,6.489
41,9/17/20,1182474.13,0,69.58,2.715,190.9885206,7.335
1,5/25/22,1473271.4,0,79.83,3.776,223.3963163,6.891
45,7/1/21,805407.4,0,89.1,3.725,186.2131829,8.625
45,8/10/22,1741896.43,0,71.74,3.852,191.1024189,8.256
7,8/19/21,641069.48,0,58.06,3.542,198.9498387,7.872
30,1/21/21,347422.91,0,52.83,3.376,216.7059222,7.052
5,9/24/20,307410.99,0,67.7,2.62,211.3077617,6.465
20,12/30/21,3025502.49,1,30.73,3.422,209.8765368,7.441
5,2/10/22,315911.46,1,38.33,3.636,223.9558032,5.833
1,8/3/22,1590973.43,0,86.14,3.312,221.3621439,6.534
13,2/5/20,2070083.98,0,46.15,2.84,126.5902,8.42
